Date Published,General Address,Status,Condition,Article ID,Price Per SQMT
10/31/2023,ვაზისუბანი,ძველი აშენებული,სარემონტო,1,865.38
10/31/2023,ვაკე,ახალი აშენებული,ახალი რემონტით,14,2165.9
10/31/2023,ვაკე,ახალი აშენებული,გარემონტებული,2,2246.3
10/31/2023,ვაკე,ახალი აშენებული,მწვანე კარკასი,1,2102.27
10/31/2023,ვაკე,ახალი აშენებული,შავი კარკასი,1,1714.29
10/31/2023,ვაკე,ახალი აშენებული,თეთრი კარკასი,2,1625
10/31/2023,ვაკე,ძველი აშენებული,გარემონტებული,1,1925.93
10/31/2023,ვაკე,ძველი აშენებული,სარემონტო,1,1773.91
10/31/2023,ვაკე,ძველი აშენებული,ძველი რემონტით,1,1950
10/31/2023,ვაჟა-ფშაველა,ახალი აშენებული,ახალი რემონტით,5,1685.19
10/31/2023,ვაჟა-ფშაველა,ახალი აშენებული,მწვანე კარკასი,1,1480
